"","age","days_since._signed_in","Time.spend.on.website","Number_of_campaigns","previous_purchases","Purchase_Made","admin.","bluecollar","entrepreneur","housemaid","management","retired","selfemployed","services","student","technician","married","single","primary","secondary","tertiary","cellular","telephone"
"2341",51,10,324,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"2342",36,6,15,10,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"2343",48,28,263,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"2344",37,11,199,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2345",58,29,145,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"2346",56,2,56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2347",34,5,11,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2348",33,18,411,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2349",26,29,165,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"2350",40,12,619,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"2351",35,17,203,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"2352",45,7,254,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2353",37,13,1149,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"2354",35,9,189,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2355",43,12,707,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"2356",28,15,196,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2357",32,9,171,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2358",26,28,1451,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"2359",35,2,563,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"2360",35,11,239,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"2361",39,28,73,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"2362",42,6,203,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2363",32,6,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"2364",30,9,100,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2365",26,8,160,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"2366",30,19,661,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"2367",32,14,166,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2368",47,29,114,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"2369",33,29,58,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"2370",57,31,25,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"2371",35,7,121,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2372",53,16,226,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
"2373",24,16,234,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"2374",54,10,88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2375",31,21,85,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2376",41,18,134,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2377",35,14,152,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"2378",30,13,202,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2379",43,30,379,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"2380",51,28,123,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2381",60,30,156,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"2382",43,17,332,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"2383",31,14,90,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"2384",56,20,291,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
"2385",42,6,23,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
"2386",52,21,122,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"2387",40,26,105,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"2388",36,11,1143,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"2389",40,26,70,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"2390",46,8,264,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2391",32,27,204,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"2392",31,19,182,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
"2393",41,17,386,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"2394",58,5,295,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"2395",36,12,86,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"2396",52,28,16,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"2397",42,20,413,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2398",32,29,323,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"2399",62,13,78,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2400",31,25,121,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"2401",41,20,477,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"2402",34,19,265,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"2403",44,27,418,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"2404",42,28,386,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"2405",37,19,594,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2406",47,8,161,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2407",32,5,450,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2408",46,25,217,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2409",39,8,136,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"2410",28,9,322,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"2411",26,16,104,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"2412",52,17,189,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"2413",42,15,250,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2414",33,19,123,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"2415",73,23,427,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"2416",35,8,632,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"2417",40,13,101,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2418",51,24,467,2,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"2419",37,16,640,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"2420",39,16,517,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2421",28,13,160,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2422",49,12,177,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"2423",36,21,206,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2424",45,7,208,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"2425",29,12,169,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"2426",35,14,287,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"2427",35,17,505,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
"2428",30,18,284,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2429",46,30,89,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"2430",25,29,138,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
"2431",36,14,321,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2432",42,15,262,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2433",57,13,61,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2434",42,24,217,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2435",29,14,192,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2436",36,29,174,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"2437",31,25,292,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2438",59,29,240,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"2439",50,4,282,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2440",47,14,128,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"2441",46,2,161,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
"2442",26,29,291,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"2443",31,20,356,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"2444",30,21,294,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2445",47,18,422,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2446",23,28,806,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"2447",44,16,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"2448",42,17,560,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"2449",32,17,135,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"2450",28,3,361,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2451",57,18,246,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"2452",38,4,419,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"2453",22,8,449,2,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"2454",54,17,71,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2455",32,21,357,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"2456",32,18,164,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2457",59,15,263,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2458",45,18,146,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"2459",50,28,72,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2460",34,12,131,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"2461",35,21,808,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2462",30,17,1183,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2463",62,4,123,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
"2464",40,29,483,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2465",26,4,238,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
"2466",34,11,90,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2467",35,23,240,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"2468",55,14,104,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"2469",34,29,109,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2470",58,30,598,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"2471",50,16,274,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"2472",31,7,123,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"2473",47,23,70,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2474",38,23,260,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"2475",46,29,190,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"2476",42,14,521,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2477",34,14,228,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2478",37,17,466,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"2479",38,27,74,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
"2480",59,29,57,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"2481",32,30,119,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2482",55,19,124,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2483",35,31,65,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2484",56,28,127,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2485",27,14,172,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2486",42,30,174,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"2487",42,31,41,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"2488",41,30,232,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2489",53,6,161,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2490",67,16,124,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"2491",53,5,701,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"2492",33,9,162,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2493",31,6,431,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2494",31,18,191,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2495",30,11,249,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2496",48,6,189,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2497",30,25,167,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"2498",43,29,73,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"2499",38,30,162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2500",46,12,235,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2501",59,15,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2502",44,26,127,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2503",35,20,93,3,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2504",55,30,143,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2505",39,16,81,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"2506",36,17,77,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"2507",33,23,115,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2508",48,17,125,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"2509",33,19,53,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"2510",67,4,77,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"2511",48,3,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2512",57,11,74,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2513",31,21,169,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
"2514",30,11,269,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
"2515",56,29,52,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2516",26,22,246,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"2517",44,20,218,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"2518",44,13,167,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"2519",31,21,316,3,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2520",47,15,142,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"2521",30,21,75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"2522",37,2,204,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2523",56,10,542,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2524",43,16,122,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2525",42,30,70,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"2526",60,8,266,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"2527",34,6,34,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2528",34,22,203,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"2529",41,6,85,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2530",38,21,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"2531",23,20,13,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"2532",33,13,562,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2533",36,6,185,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2534",49,22,158,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"2535",34,12,515,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2536",40,13,60,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"2537",72,24,173,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"2538",43,16,353,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"2539",44,11,143,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2540",35,20,18,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2541",46,18,466,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2542",55,17,85,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2543",50,24,148,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"2544",23,18,123,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"2545",34,30,121,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"2546",40,29,245,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2547",61,6,215,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"2548",53,15,190,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"2549",57,13,44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"2550",28,30,171,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2551",25,30,62,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2552",38,20,172,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2553",27,23,78,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"2554",45,15,319,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2555",31,2,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"2556",39,6,158,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2557",42,29,82,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"2558",46,20,128,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2559",36,8,102,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"2560",30,16,124,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"2561",32,17,334,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2562",52,28,134,5,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"2563",31,27,218,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2564",60,9,313,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"2565",35,6,207,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2566",38,6,262,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2567",46,19,134,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2568",45,11,197,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2569",59,12,214,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"2570",34,30,1165,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2571",33,7,177,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"2572",46,23,141,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2573",48,29,164,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2574",31,16,151,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
"2575",32,4,145,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"2576",35,26,111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2577",36,2,217,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"2578",52,7,253,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2579",45,18,74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2580",34,20,263,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
"2581",25,3,233,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2582",26,13,402,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"2583",57,30,585,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"2584",48,14,145,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"2585",48,16,143,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"2586",32,8,524,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"2587",58,11,270,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"2588",57,4,272,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"2589",31,20,187,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"2590",33,18,268,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"2591",53,17,183,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"2592",36,27,123,3,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2593",32,20,20,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"2594",45,6,232,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2595",35,19,547,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"2596",41,21,71,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"2597",54,31,113,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"2598",49,8,780,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"2599",28,12,246,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"2600",24,3,108,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2601",30,29,253,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"2602",32,6,175,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
"2603",53,15,106,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"2604",42,7,86,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"2605",48,21,248,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2606",33,28,265,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
"2607",31,26,182,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2608",56,5,916,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2609",58,4,506,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"2610",37,20,81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"2611",59,17,30,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
"2612",50,14,904,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
"2613",39,6,699,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"2614",30,6,19,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"2615",47,14,389,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2616",44,6,211,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"2617",38,16,283,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
